condition_identifier,mae,mape_percent,model_identifier,model_seed,rmse,scope_identifier,scored_cells,wmape_percent
spatial_geographic_knn4_cluster_32_full_history,2.20293529779123,5.2933643283676926,MS-GRU,101,4.836808065735311,horizon_12,3384008,3.526399116778535
clean_native_history,1.7380988077388222,3.9975345605507004,MS-TCN-v2,17,3.968265559887409,overall,40608096,2.782369610625869
clean_native_history,1.4518826953623472,3.2497145470823314,MS-TCN-v2,17,3.1181174682627932,horizon_3,3384008,2.324237755834586
clean_native_history,1.7424142274260725,3.9821175604256593,MS-TCN-v2,17,3.9173079715936523,horizon_6,3384008,2.7892699759850133
clean_native_history,2.1520579629834535,5.078250866805466,MS-TCN-v2,17,4.938378182266813,horizon_12,3384008,3.444956058187537
iid_random_10pct,1.7539777150599232,4.049390595161942,MS-TCN-v2,17,3.9967008773444297,overall,40608096,2.807788757675198
iid_random_10pct,1.4758642250098108,3.3228987379923827,MS-TCN-v2,17,3.1813337125846357,horizon_3,3384008,2.3626284445777914
iid_random_10pct,1.7572134594617488,4.032146414108805,MS-TCN-v2,17,3.947862535194985,horizon_6,3384008,2.812960699427811
iid_random_10pct,2.1577751134655636,5.10339373103075,MS-TCN-v2,17,4.939864131651188,horizon_12,3384008,3.4541079177227747
iid_random_30pct,1.793767966008773,4.177827378420727,MS-TCN-v2,17,4.066584110922438,overall,40608096,2.871485473043921
iid_random_30pct,1.5336384561904997,3.4998553150504703,MS-TCN-v2,17,3.327143358189135,horizon_3,3384008,2.455115978077156
iid_random_30pct,1.7948430298825813,4.157884079378614,MS-TCN-v2,17,4.022107675423779,horizon_6,3384008,2.8731984025709316
iid_random_30pct,2.1757040495721314,5.1717833915911555,MS-TCN-v2,17,4.949520877430745,horizon_12,3384008,3.482808072699805
iid_random_50pct,1.8564243537670666,4.389191753503772,MS-TCN-v2,17,4.172547104417552,overall,40608096,2.9717865770053615
iid_random_50pct,1.621656441593438,3.7848270260375383,MS-TCN-v2,17,3.540043686938891,horizon_3,3384008,2.596019045190957
iid_random_50pct,1.8541270278495483,4.364599060936988,MS-TCN-v2,17,4.128720336841401,horizon_6,3384008,2.96810067838045
iid_random_50pct,2.206052703120578,5.288423744175839,MS-TCN-v2,17,4.965331511512951,horizon_12,3384008,3.531389374736213
temporal_tail_25pct_sensors_3steps,1.7981915993473319,4.190585566924575,MS-TCN-v2,17,4.0927811039169395,overall,40608096,2.8785668788391243
temporal_tail_25pct_sensors_3steps,1.5448748689544158,3.530631106735546,MS-TCN-v2,17,3.38461351758717,horizon_3,3384008,2.4731037224517234
temporal_tail_25pct_sensors_3steps,1.7977770855655788,4.168490651537394,MS-TCN-v2,17,4.043200810640824,horizon_6,3384008,2.877895261271714
temporal_tail_25pct_sensors_3steps,2.1719437381085163,5.163685614935292,MS-TCN-v2,17,4.953557315413197,horizon_12,3384008,3.4767886680275937
temporal_tail_50pct_sensors_6steps,1.9336589101228405,4.640886284574543,MS-TCN-v2,17,4.373053153500016,overall,40608096,3.0954245897222816
temporal_tail_50pct_sensors_6steps,1.736769583822431,4.139916945996422,MS-TCN-v2,17,3.891369208359373,horizon_3,3384008,2.7802972325514097
temporal_tail_50pct_sensors_6steps,1.9236482367773462,4.60245633522952,MS-TCN-v2,17,4.317574327622825,horizon_6,3384008,3.079390759524324
temporal_tail_50pct_sensors_6steps,2.236207961758049,5.407039820277242,MS-TCN-v2,17,5.029112854884948,horizon_12,3384008,3.579661095440869
temporal_tail_75pct_sensors_12steps,2.5229410714959277,6.214001516541709,MS-TCN-v2,17,5.3346392752890175,overall,40608096,4.038754606743261
temporal_tail_75pct_sensors_12steps,2.457517574919288,6.140971585215586,MS-TCN-v2,17,5.24116265441424,horizon_3,3384008,3.934102356546752
temporal_tail_75pct_sensors_12steps,2.498750751779985,6.151475119089919,MS-TCN-v2,17,5.2661128479130594,horizon_6,3384008,4.000019248985158
temporal_tail_75pct_sensors_12steps,2.662401865713044,6.431747888093577,MS-TCN-v2,17,5.570501762874793,horizon_12,3384008,4.261900745416154
spatial_geographic_knn4_cluster_8_full_history,1.7635688394102162,4.072906899852999,MS-TCN-v2,17,4.0210012019375965,overall,40608096,2.823142345633012
spatial_geographic_knn4_cluster_8_full_history,1.4849983344455255,3.3482278941591352,MS-TCN-v2,17,3.212698558351534,horizon_3,3384008,2.3772507292046594
spatial_geographic_knn4_cluster_8_full_history,1.7671346620466515,4.056108203038982,MS-TCN-v2,17,3.9696868244637624,horizon_6,3384008,2.828842636145358
spatial_geographic_knn4_cluster_8_full_history,2.168403325772881,5.124612286977963,MS-TCN-v2,17,4.960133525002989,horizon_12,3384008,3.47112127191935
spatial_geographic_knn4_cluster_16_full_history,1.792345601451305,4.155848510271542,MS-TCN-v2,17,4.08002796901474,overall,40608096,2.869208534643003
spatial_geographic_knn4_cluster_16_full_history,1.5212871752000818,3.4550679418125307,MS-TCN-v2,17,3.3128215820668836,horizon_3,3384008,2.435343503549738
spatial_geographic_knn4_cluster_16_full_history,1.795018747362227,4.137578880374775,MS-TCN-v2,17,4.028380183716871,horizon_6,3384008,2.8734796924516712
spatial_geographic_knn4_cluster_16_full_history,2.187703553542028,5.178819754317068,MS-TCN-v2,17,4.9868527963004565,horizon_12,3384008,3.5020165534226173
spatial_geographic_knn4_cluster_32_full_history,1.8393785952365393,4.279110077884583,MS-TCN-v2,17,4.169193336293004,overall,40608096,2.9444995204155773
spatial_geographic_knn4_cluster_32_full_history,1.5821473003506799,3.618263725568867,MS-TCN-v2,17,3.4669304128639142,horizon_3,3384008,2.532771072010794
spatial_geographic_knn4_cluster_32_full_history,1.8396362251627656,4.257115570513009,MS-TCN-v2,17,4.114965714535084,horizon_6,3384008,2.9449036909902166
spatial_geographic_knn4_cluster_32_full_history,2.21706224765349,5.2472547291440685,MS-TCN-v2,17,5.022884840674524,horizon_12,3384008,3.5490131552239665
clean_native_history,1.7345570920428501,3.946970624187357,MS-TCN-v2,29,3.9439689929380997,overall,40608096,2.776699989268284
clean_native_history,1.443664966282767,3.1921351004257743,MS-TCN-v2,29,3.0569529183108823,horizon_3,3384008,2.3110824532368004
clean_native_history,1.7242617259968374,3.908759971700802,MS-TCN-v2,29,3.862685834151943,horizon_6,3384008,2.76021131333831
clean_native_history,2.16884137817678,5.055552366913002,MS-TCN-v2,29,4.976208843487383,horizon_12,3384008,3.4718224943346248
iid_random_10pct,1.7492626843628971,4.003567525015826,MS-TCN-v2,29,3.968891032534929,overall,40608096,2.800240879461277
iid_random_10pct,1.4660766119948527,3.2709679255091153,MS-TCN-v2,29,3.117836875436733,horizon_3,3384008,2.34696000264269
iid_random_10pct,1.738368857692698,3.965069746696079,MS-TCN-v2,29,3.889893593041,horizon_6,3384008,2.7827941172819264
iid_random_10pct,2.174064030566348,5.084906268830231,MS-TCN-v2,29,4.9746456097470215,horizon_12,3384008,3.4801827747261007
iid_random_30pct,1.7874353530396025,4.142688529309483,MS-TCN-v2,29,4.036517235931168,overall,40608096,2.861348149548373
iid_random_30pct,1.5227235103190733,3.462753733647085,MS-TCN-v2,29,3.267191340655563,horizon_3,3384008,2.4376428520606432
iid_random_30pct,1.7748149732280614,4.103815800621996,MS-TCN-v2,29,3.962087607384135,horizon_6,3384008,2.8411373368240675
iid_random_30pct,2.190633734030316,5.160857099682972,MS-TCN-v2,29,4.980477430829645,horizon_12,3384008,3.5067071069292317
iid_random_50pct,1.8504076980704716,4.36171470851185,MS-TCN-v2,29,4.147038469245413,overall,40608096,2.9621550417363256
iid_random_50pct,1.6121265924450268,3.758532888486242,MS-TCN-v2,29,3.4913675143826315,horizon_3,3384008,2.5807632430046668
iid_random_50pct,1.8351912915553465,4.319235269650801,MS-TCN-v2,29,4.074042623155784,horizon_6,3384008,2.937788207392074
iid_random_50pct,2.2207031884417376,5.283592558747804,MS-TCN-v2,29,4.997956598776602,horizon_12,3384008,3.5548414745544488
temporal_tail_25pct_sensors_3steps,1.7944559150614252,4.154552147032637,MS-TCN-v2,29,4.068198418221279,overall,40608096,2.872586750214837
temporal_tail_25pct_sensors_3steps,1.538246678781877,3.495087533127413,MS-TCN-v2,29,3.338652174511575,horizon_3,3384008,2.462493023735446
temporal_tail_25pct_sensors_3steps,1.77993486040991,4.111107108068426,MS-TCN-v2,29,3.990408057924275,horizon_6,3384008,2.8493332912486684
temporal_tail_25pct_sensors_3steps,2.1867041354491343,5.146328963450678,MS-TCN-v2,29,4.9797171471516695,horizon_12,3384008,3.5004167120275445
temporal_tail_50pct_sensors_6steps,1.9340037355776716,4.613306590137298,MS-TCN-v2,29,4.3484733074535376,overall,40608096,3.09597659048439
temporal_tail_50pct_sensors_6steps,1.7386096623033576,4.128625340655793,MS-TCN-v2,29,3.8672849455858023,horizon_3,3384008,2.783242911215898
temporal_tail_50pct_sensors_6steps,1.9117742300048788,4.55764992569612,MS-TCN-v2,29,4.270304045442822,horizon_6,3384008,3.060382758979005
temporal_tail_50pct_sensors_6steps,2.2493444110930048,5.378666940052543,MS-TCN-v2,29,5.034043051649066,horizon_12,3384008,3.6006895674885233
temporal_tail_75pct_sensors_12steps,2.5506921086909444,6.206705269615975,MS-TCN-v2,29,5.408747854079793,overall,40608096,4.083178803003549
temporal_tail_75pct_sensors_12steps,2.459884745443021,6.050160481066099,MS-TCN-v2,29,5.250730500041338,horizon_3,3384008,3.9378918273651133
temporal_tail_75pct_sensors_12steps,2.5189252333083436,6.134196357374382,MS-TCN-v2,29,5.327753266711362,horizon_6,3384008,4.032314712786117
temporal_tail_75pct_sensors_12steps,2.7307820296096663,6.53892071143262,MS-TCN-v2,29,5.7360789111883275,horizon_12,3384008,4.371361858419335
spatial_geographic_knn4_cluster_8_full_history,1.7609633186029994,4.023535301292746,MS-TCN-v2,29,4.000572285113874,overall,40608096,2.818971396385722
spatial_geographic_knn4_cluster_8_full_history,1.4770462812405807,3.2893785897651973,MS-TCN-v2,29,3.1551641315853933,horizon_3,3384008,2.3645207322466577
spatial_geographic_knn4_cluster_8_full_history,1.7500603604308003,3.984191351307772,MS-TCN-v2,29,3.9198037079127546,horizon_6,3384008,2.8015099639779835
spatial_geographic_knn4_cluster_8_full_history,2.1868112339646646,5.105857957611623,MS-TCN-v2,29,5.002189025254111,horizon_12,3384008,3.5005881524284286
spatial_geographic_knn4_cluster_16_full_history,1.7908352678838384,4.109567130043865,MS-TCN-v2,29,4.064635906430385,overall,40608096,2.8667907743860392
spatial_geographic_knn4_cluster_16_full_history,1.5137435457884088,3.3963474744196724,MS-TCN-v2,29,3.2595659750468813,horizon_3,3384008,2.423267329385916
spatial_geographic_knn4_cluster_16_full_history,1.7792360988043943,4.0689255590213875,MS-TCN-v2,29,3.983939774069646,horizon_6,3384008,2.848214708344582
spatial_geographic_knn4_cluster_16_full_history,2.2077148889119944,5.166172324786545,MS-TCN-v2,29,5.034862270886602,horizon_12,3384008,3.5340501566995557
spatial_geographic_knn4_cluster_32_full_history,1.8400002661165458,4.2336464588263585,MS-TCN-v2,29,4.161509002377138,overall,40608096,2.9454946986854424
spatial_geographic_knn4_cluster_32_full_history,1.5756391659266102,3.556394506199645,MS-TCN-v2,29,3.4215388310441344,horizon_3,3384008,2.5223525638236057
spatial_geographic_knn4_cluster_32_full_history,1.826605509940306,4.1907204885335565,MS-TCN-v2,29,4.08015728776983,horizon_6,3384008,2.924044022741692
spatial_geographic_knn4_cluster_32_full_history,2.240154617932897,5.23959800485559,MS-TCN-v2,29,5.078388811867917,horizon_12,3384008,3.585978795676172
clean_native_history,1.7556535005234917,4.034898668531032,MS-TCN-v2,43,3.9893652163198414,overall,40608096,2.81047137533019
clean_native_history,1.4772765076202619,3.3141228443578474,MS-TCN-v2,43,3.15595416617259,horizon_3,3384008,2.364889288773816
clean_native_history,1.7456688838968986,3.989390803271248,MS-TCN-v2,43,3.914164632660599,horizon_6,3384008,2.794480054870578
clean_native_history,2.1744022528230063,5.104917535943398,MS-TCN-v2,43,4.975161796172824,horizon_12,3384008,3.4807241917474494
iid_random_10pct,1.7719837086056796,4.101478323857775,MS-TCN-v2,43,4.019955844270615,overall,40608096,2.836612970100736
iid_random_10pct,1.5015859007811434,3.403919964552022,MS-TCN-v2,43,3.226075312782786,horizon_3,3384008,2.403804835867548
iid_random_10pct,1.7620410771886714,4.057915908527705,MS-TCN-v2,43,3.948358314744597,horizon_6,3384008,2.8206887866812824
iid_random_10pct,2.18005003001275,5.140313529883699,MS-TCN-v2,43,4.973208338205266,horizon_12,3384008,3.4897650003965475
iid_random_30pct,1.8120911724557827,4.257841582330091,MS-TCN-v2,43,4.094228405540024,overall,40608096,2.9008174837215583
iid_random_30pct,1.5590410748072177,3.6086977933221114,MS-TCN-v2,43,3.3808711621954486,horizon_3,3384008,2.495781608623367
iid_random_30pct,1.8017276203555617,4.21831516270285,MS-TCN-v2,43,4.0290937083973155,horizon_6,3384008,2.8842193074745857
iid_random_30pct,2.198626104303278,5.232871004304506,MS-TCN-v2,43,4.981776572808338,horizon_12,3384008,3.519501076638555
iid_random_50pct,1.874339650116209,4.465592921133012,MS-TCN-v2,43,4.198037289049232,overall,40608096,3.0004656002606955
iid_random_50pct,1.6448862592911795,3.8863901678787656,MS-TCN-v2,43,3.5851609774190387,horizon_3,3384008,2.6332063603416276
iid_random_50pct,1.8619343605517855,4.425916956446131,MS-TCN-v2,43,4.134672612534627,horizon_6,3384008,2.980598716077861
iid_random_50pct,2.2309050447762138,5.350670727418489,MS-TCN-v2,43,4.999777376614864,horizon_12,3384008,3.5711723296655675
temporal_tail_25pct_sensors_3steps,1.8201272599578484,4.258078020395369,MS-TCN-v2,43,4.125741969396116,overall,40608096,2.913681749869446
temporal_tail_25pct_sensors_3steps,1.5772035420284063,3.6335510508673585,MS-TCN-v2,43,3.451595103085422,horizon_3,3384008,2.5248568859783735
temporal_tail_25pct_sensors_3steps,1.8069482238386185,4.210770791790786,MS-TCN-v2,43,4.055953806906253,horizon_6,3384008,2.892576489321823
temporal_tail_25pct_sensors_3steps,2.1943643038137717,5.205984951753604,MS-TCN-v2,43,4.9819452440402365,horizon_12,3384008,3.5126789019259568
temporal_tail_50pct_sensors_6steps,1.9602580517656143,4.6812392477776354,MS-TCN-v2,43,4.406651343116584,overall,40608096,3.1380048176391675
temporal_tail_50pct_sensors_6steps,1.7717948312144907,4.211515850400632,MS-TCN-v2,43,3.947779227807052,horizon_3,3384008,2.836367190996472
temporal_tail_50pct_sensors_6steps,1.9383839491146104,4.620137298568955,MS-TCN-v2,43,4.33117998664071,horizon_6,3384008,3.1029798001497553
temporal_tail_50pct_sensors_6steps,2.266993446495837,5.43129911751982,MS-TCN-v2,43,5.068300068805976,horizon_12,3384008,3.628941665005388
temporal_tail_75pct_sensors_12steps,2.5668438412706016,6.163670423048353,MS-TCN-v2,43,5.374854168711297,overall,40608096,4.1090346920292475
temporal_tail_75pct_sensors_12steps,2.473062304539818,6.00685163535525,MS-TCN-v2,43,5.193703012144481,horizon_3,3384008,3.9589870442723396
temporal_tail_75pct_sensors_12steps,2.532182374079509,6.080782934322248,MS-TCN-v2,43,5.28245598743793,horizon_6,3384008,4.053536844778831
temporal_tail_75pct_sensors_12steps,2.7548746654672662,6.50848173374094,MS-TCN-v2,43,5.747430574538657,horizon_12,3384008,4.409928696898111
spatial_geographic_knn4_cluster_8_full_history,1.781948103506505,4.1071049573955385,MS-TCN-v2,43,4.042603396804384,overall,40608096,2.852564094074177
spatial_geographic_knn4_cluster_8_full_history,1.510092113433075,3.4059088491639056,MS-TCN-v2,43,3.24551836303424,horizon_3,3384008,2.417421955672012
spatial_geographic_knn4_cluster_8_full_history,1.771225080104901,4.060147082535134,MS-TCN-v2,43,3.9669115128338097,horizon_6,3384008,2.8353906085502643
spatial_geographic_knn4_cluster_8_full_history,2.192994604688563,5.152833769368715,MS-TCN-v2,43,5.001896700440722,horizon_12,3384008,3.5104863246903792
spatial_geographic_knn4_cluster_16_full_history,1.8112713402765894,4.185534668375422,MS-TCN-v2,43,4.101620252563673,overall,40608096,2.899505086445268
spatial_geographic_knn4_cluster_16_full_history,1.5455335891812039,3.5034488002698914,MS-TCN-v2,43,3.3392053373429387,horizon_3,3384008,2.474158230799073
spatial_geographic_knn4_cluster_16_full_history,1.7998527496710244,4.137714864264813,MS-TCN-v2,43,4.025440977776102,horizon_6,3384008,2.8812180001924714
spatial_geographic_knn4_cluster_16_full_history,2.2143006490703905,5.207319161987873,MS-TCN-v2,43,5.033540299565879,horizon_12,3384008,3.544592463061966
spatial_geographic_knn4_cluster_32_full_history,1.8607311644050686,4.305925851670191,MS-TCN-v2,43,4.194063317233185,overall,40608096,2.978680971607407
spatial_geographic_knn4_cluster_32_full_history,1.6069643888221767,3.6583923460917798,MS-TCN-v2,43,3.488461482784369,horizon_3,3384008,2.5724993601153265
spatial_geographic_knn4_cluster_32_full_history,1.8471628402687192,4.254988846704337,MS-TCN-v2,43,4.1153630812085495,horizon_6,3384008,2.9569523538198608
spatial_geographic_knn4_cluster_32_full_history,2.2487627079008203,5.281027734978462,MS-TCN-v2,43,5.080716233023434,horizon_12,3384008,3.5997583927848433
clean_native_history,1.7406118129124586,3.9536416806785954,MS-TCN-v2,71,3.9622330422843985,overall,40608096,2.7863924597270477
clean_native_history,1.442335745862281,3.169460270722549,MS-TCN-v2,71,3.05071990187224,horizon_3,3384008,2.3089545786523122
clean_native_history,1.7341814414197072,3.9168127425754835,MS-TCN-v2,71,3.8877676817282665,horizon_6,3384008,2.776090869395539
clean_native_history,2.1806874373023724,5.099355270794287,MS-TCN-v2,71,5.008645262981602,horizon_12,3384008,3.490785344709613
iid_random_10pct,1.7549072588423642,4.000919705038476,MS-TCN-v2,71,3.9859900838911733,overall,40608096,2.8092767826139955
iid_random_10pct,1.4642548338548051,3.237019584151559,MS-TCN-v2,71,3.109129266636559,horizon_3,3384008,2.3440436199697796
iid_random_10pct,1.7476821452728892,3.9634684511329152,MS-TCN-v2,71,3.9138751562305067,horizon_6,3384008,2.7977028990263886
iid_random_10pct,2.185637665969511,5.121805838829819,MS-TCN-v2,71,5.007032055037918,horizon_12,3384008,3.498709536589943
iid_random_30pct,1.7927583027066718,4.125131207610939,MS-TCN-v2,71,4.051485110755195,overall,40608096,2.869869191808227
iid_random_30pct,1.519128926153354,3.4073449537018767,MS-TCN-v2,71,3.248733426223257,horizon_3,3384008,2.4318884834321195
iid_random_30pct,1.783373415857623,4.086430839212077,MS-TCN-v2,71,3.9833511248892477,horizon_6,3384008,2.8548377570181165
iid_random_30pct,2.2039059868932918,5.191419114254905,MS-TCN-v2,71,5.017687885398082,horizon_12,3384008,3.5279529695837484
iid_random_50pct,1.8546497897512921,4.33107367989474,MS-TCN-v2,71,4.158811469402172,overall,40608096,2.9689458334483105
iid_random_50pct,1.6052586084457845,3.6817123511610825,MS-TCN-v2,71,3.462601629986474,horizon_3,3384008,2.5697686717707127
iid_random_50pct,1.8421345557196565,4.28753650794966,MS-TCN-v2,71,4.0915346016678384,horizon_6,3384008,2.9489030375880207
iid_random_50pct,2.2358470420999774,5.311608340273946,MS-TCN-v2,71,5.0405013726207075,horizon_12,3384008,3.579083345034524
temporal_tail_25pct_sensors_3steps,1.8021699334683745,4.145427430842782,MS-TCN-v2,71,4.092496351174902,overall,40608096,2.884935444256706
temporal_tail_25pct_sensors_3steps,1.5356518887979005,3.4450822832334116,MS-TCN-v2,71,3.323274012029415,horizon_3,3384008,2.458339169661364
temporal_tail_25pct_sensors_3steps,1.7906692804640203,4.100956817617022,MS-TCN-v2,71,4.019182446440046,horizon_6,3384008,2.8665170326892855
temporal_tail_25pct_sensors_3steps,2.204460218709164,5.191319167833584,MS-TCN-v2,71,5.036068607567915,horizon_12,3384008,3.528840168852807
temporal_tail_50pct_sensors_6steps,1.9439361113081428,4.640339954297185,MS-TCN-v2,71,4.398475084748128,overall,40608096,3.1118764577823455
temporal_tail_50pct_sensors_6steps,1.7375143884231299,4.108423470967293,MS-TCN-v2,71,3.8752755709047015,horizon_3,3384008,2.7814895485554456
temporal_tail_50pct_sensors_6steps,1.9236797732928443,4.581277149208316,MS-TCN-v2,71,4.32049762190159,horizon_6,3384008,3.0794412434187053
temporal_tail_50pct_sensors_6steps,2.271712118050464,5.471492220961205,MS-TCN-v2,71,5.127120783636085,horizon_12,3384008,3.6364951865360875
temporal_tail_75pct_sensors_12steps,2.560993632141996,6.386580298282502,MS-TCN-v2,71,5.411486916149744,overall,40608096,4.099669606441039
temporal_tail_75pct_sensors_12steps,2.4862054209095694,6.2751288734217345,MS-TCN-v2,71,5.2898508622002405,horizon_3,3384008,3.9800271237453444
temporal_tail_75pct_sensors_12steps,2.531508410458107,6.316976273187163,MS-TCN-v2,71,5.337561057018645,horizon_6,3384008,4.052457958676724
temporal_tail_75pct_sensors_12steps,2.717628312385786,6.65662106577252,MS-TCN-v2,71,5.684019803075301,horizon_12,3384008,4.350305744403116
spatial_geographic_knn4_cluster_8_full_history,1.7671456651077446,4.035638822467314,MS-TCN-v2,71,4.01805750387293,overall,40608096,2.828868171506085
spatial_geographic_knn4_cluster_8_full_history,1.4765264635656166,3.2741129133894447,MS-TCN-v2,71,3.151001261400147,horizon_3,3384008,2.363688585221171
spatial_geographic_knn4_cluster_8_full_history,1.7600520215803939,3.9975545231791854,MS-TCN-v2,71,3.943954327679535,horizon_6,3384008,2.817504691302924
spatial_geographic_knn4_cluster_8_full_history,2.197864299222075,5.152207345748905,MS-TCN-v2,71,5.0317750655276745,horizon_12,3384008,3.5182815997123806
spatial_geographic_knn4_cluster_16_full_history,1.7973217012937792,4.127837046500618,MS-TCN-v2,71,4.081982020066211,overall,40608096,2.877174335505126
spatial_geographic_knn4_cluster_16_full_history,1.514475590762149,3.3904055538378297,MS-TCN-v2,71,3.259502578819698,horizon_3,3384008,2.424439219217216
spatial_geographic_knn4_cluster_16_full_history,1.7894976200745878,4.088795377165523,MS-TCN-v2,71,4.008346739848209,horizon_6,3384008,2.8646414298074596
spatial_geographic_knn4_cluster_16_full_history,2.218157791369155,5.2152846968120805,MS-TCN-v2,71,5.061116908461128,horizon_12,3384008,3.5507668719106005
spatial_geographic_knn4_cluster_32_full_history,1.8460650906423328,4.26179137837688,MS-TCN-v2,71,4.175801487168108,overall,40608096,2.9552033431993188
spatial_geographic_knn4_cluster_32_full_history,1.577144224171899,3.5644497601636953,MS-TCN-v2,71,3.4231547055326397,horizon_3,3384008,2.524761927341474
spatial_geographic_knn4_cluster_32_full_history,1.8362290158503127,4.2203157332942185,MS-TCN-v2,71,4.100980214918873,horizon_6,3384008,2.9394494043530144
spatial_geographic_knn4_cluster_32_full_history,2.2483897330378806,5.292274409468512,MS-TCN-v2,71,5.0972535657299805,horizon_12,3384008,3.5991613447332873
clean_native_history,1.747055953419658,4.037221024823528,MS-TCN-v2,101,3.95998815033468,overall,40608096,2.796708317855482
clean_native_history,1.478253338368077,3.33790160741793,MS-TCN-v2,101,3.168231108066155,horizon_3,3384008,2.366453042451978
clean_native_history,1.736302344166645,3.995551854187488,MS-TCN-v2,101,3.881825131268069,horizon_6,3384008,2.779486026678407
clean_native_history,2.1507233185135908,5.073082428625687,MS-TCN-v2,101,4.91204445558282,horizon_12,3384008,3.442819595494122
iid_random_10pct,1.7608035156491226,4.085041561828046,MS-TCN-v2,101,3.9850855619505405,overall,40608096,2.818715581882786
iid_random_10pct,1.4980887324197423,3.403280966545283,MS-TCN-v2,101,3.221471717343299,horizon_3,3384008,2.398206414748513
iid_random_10pct,1.7494129437031574,4.0428122944884395,MS-TCN-v2,101,3.9095099919155896,horizon_6,3384008,2.8004735743457476
iid_random_10pct,2.1571708168878136,5.099411046079346,MS-TCN-v2,101,4.914757995365085,horizon_12,3384008,3.4531405761398486
iid_random_30pct,1.7972541634847334,4.204480054884648,MS-TCN-v2,101,4.0531888029882905,overall,40608096,2.877066220162879
iid_random_30pct,1.547928740448657,3.5611891712940325,MS-TCN-v2,101,3.348526544069985,horizon_3,3384008,2.47799249442418
iid_random_30pct,1.7844528763533274,4.162681324988086,MS-TCN-v2,101,3.9828357870421143,horizon_6,3384008,2.856565765607313
iid_random_30pct,2.1785154448905204,5.172008675630279,MS-TCN-v2,101,4.936314850797092,horizon_12,3384008,3.4873084781259758
iid_random_50pct,1.8564463955346429,4.394788472827493,MS-TCN-v2,101,4.157345178096876,overall,40608096,2.971821861733707
iid_random_50pct,1.6273449150783026,3.812385475332566,MS-TCN-v2,101,3.5397528100001425,horizon_3,3384008,2.6051254040509515
iid_random_50pct,1.8409085965639647,4.3489297919532115,MS-TCN-v2,101,4.088025529895896,horizon_6,3384008,2.9469405128273003
iid_random_50pct,2.2133025972009346,5.286618903478352,MS-TCN-v2,101,4.968607471653582,horizon_12,3384008,3.5429948086803424
temporal_tail_25pct_sensors_3steps,1.808452596150791,4.251504327642712,MS-TCN-v2,101,4.101948777908431,overall,40608096,2.894992806728584
temporal_tail_25pct_sensors_3steps,1.5729882042312358,3.645458920637294,MS-TCN-v2,101,3.4564608577061153,horizon_3,3384008,2.518108787600264
temporal_tail_25pct_sensors_3steps,1.7940980080872977,4.204793946359282,MS-TCN-v2,101,4.028294819423155,horizon_6,3384008,2.8720057660024687
temporal_tail_25pct_sensors_3steps,2.171183380423983,5.172488361622844,MS-TCN-v2,101,4.934542605041359,horizon_12,3384008,3.475571508054778
temporal_tail_50pct_sensors_6steps,1.942859918379772,4.696496614851514,MS-TCN-v2,101,4.39074220563047,overall,40608096,3.1101536751155963
temporal_tail_50pct_sensors_6steps,1.7614487574810287,4.244477951974573,MS-TCN-v2,101,3.958700774789913,horizon_3,3384008,2.819804740550047
temporal_tail_50pct_sensors_6steps,1.9205843402404,4.6358553612494475,MS-TCN-v2,101,4.3160077908031536,horizon_6,3384008,3.0744860505948903
temporal_tail_50pct_sensors_6steps,2.238500832823646,5.41926774049274,MS-TCN-v2,101,5.021489621640068,horizon_12,3384008,3.58333146129715
temporal_tail_75pct_sensors_12steps,2.541292313249138,6.138926955363224,MS-TCN-v2,101,5.319621518092082,overall,40608096,4.068131496678423
temporal_tail_75pct_sensors_12steps,2.46282633930565,6.027168016803278,MS-TCN-v2,101,5.176703896025362,horizon_3,3384008,3.942600860360473
temporal_tail_75pct_sensors_12steps,2.506250156642947,6.057585778577829,MS-TCN-v2,101,5.229267463159478,horizon_6,3384008,4.012024353450424
temporal_tail_75pct_sensors_12steps,2.7121822973492953,6.428773612967337,MS-TCN-v2,101,5.648193338785829,horizon_12,3384008,4.341587911140423
spatial_geographic_knn4_cluster_8_full_history,1.77277109391461,4.108410418878317,MS-TCN-v2,101,4.011908249243576,overall,40608096,2.8378734260343492
spatial_geographic_knn4_cluster_8_full_history,1.5106321626912067,3.4293103206152202,MS-TCN-v2,101,3.255618264689558,horizon_3,3384008,2.41828649030678
spatial_geographic_knn4_cluster_8_full_history,1.76122552631826,4.065150559445843,MS-TCN-v2,101,3.9334094633469245,horizon_6,3384008,2.81938324663178
spatial_geographic_knn4_cluster_8_full_history,2.1687670593161097,5.119480071302048,MS-TCN-v2,101,4.937412905245273,horizon_12,3384008,3.4717035267167877
spatial_geographic_knn4_cluster_16_full_history,1.8018728910596298,4.188702297198095,MS-TCN-v2,101,4.071191316812639,overall,40608096,2.8844599351731723
spatial_geographic_knn4_cluster_16_full_history,1.546127603163919,3.5303849094073105,MS-TCN-v2,101,3.349754600766131,horizon_3,3384008,2.4751091545414186
spatial_geographic_knn4_cluster_16_full_history,1.789723925862275,4.144633610108477,MS-TCN-v2,101,3.992760682354585,horizon_6,3384008,2.865003701837297
spatial_geographic_knn4_cluster_16_full_history,2.1896578873832255,5.174275628975479,MS-TCN-v2,101,4.968482296596166,horizon_12,3384008,3.5051449980657257
